flags,Ns,time/s,dQ/mA.h,(Q-Qo)/mA.h,control/V/mA,Voltage,I Range,Q charge/discharge/mA.h,half cycle,P/W,Time,dt,Current,state,cycle change,Capacity,full cycle
23,0,569.9999856005888,0.0,0.0,0.0,2.5087097,14,0.0,0,0.0,569.9999856005888,9.999999747378752,0.0,R,False,0.0,0.0
23,0,579.9999853479676,0.0,0.0,0.0,2.508614,14,0.0,0,0.0,579.9999853479676,9.999999747378752,0.0,R,False,0.0,0.0
23,0,589.9999850953463,0.0,0.0,0.0,2.5085568,14,0.0,0,0.0,589.9999850953463,9.999999747378752,0.0,R,False,0.0,0.0
23,0,599.9999848427251,0.0,0.0,0.0,2.508404,14,0.0,0,0.0,599.9999848427251,9.999999747378752,0.0,R,False,0.0,0.0
23,0,609.9999845901038,0.0,0.0,0.0,2.508576,14,0.0,0,0.0,609.9999845901038,9.999999747378752,0.0,R,False,0.0,0.0
23,0,619.9999843374826,0.0,0.0,0.0,2.508595,14,0.0,0,0.0,619.9999843374826,9.999999747378752,0.0,R,False,0.0,0.0
23,0,629.9999840848614,0.0,0.0,0.0,2.5086524,14,0.0,0,0.0,629.9999840848614,9.999999747378752,0.0,R,False,0.0,0.0
23,0,639.9999838322401,0.0,0.0,0.0,2.508576,14,0.0,0,0.0,639.9999838322401,9.999999747378752,0.0,R,False,0.0,0.0
23,0,649.9999835796189,0.0,0.0,0.0,2.508404,14,0.0,0,0.0,649.9999835796189,9.999999747378752,0.0,R,False,0.0,0.0
23,0,659.9999833269976,0.0,0.0,0.0,2.5084803,14,0.0,0,0.0,659.9999833269976,9.999999747378752,0.0,R,False,0.0,0.0
23,0,669.9999830743764,0.0,0.0,0.0,2.5086524,14,0.0,0,0.0,669.9999830743764,9.999999747378752,0.0,R,False,0.0,0.0
23,0,679.9999828217551,0.0,0.0,0.0,2.5085568,14,0.0,0,0.0,679.9999828217551,9.999999747378752,0.0,R,False,0.0,0.0
23,0,689.9999825691339,0.0,0.0,0.0,2.508404,14,0.0,0,0.0,689.9999825691339,9.999999747378752,0.0,R,False,0.0,0.0
23,0,699.9999823165126,0.0,0.0,0.0,2.5084612,14,0.0,0,0.0,699.9999823165126,9.999999747378752,0.0,R,False,0.0,0.0
23,0,709.9999820638914,0.0,0.0,0.0,2.5084803,14,0.0,0,0.0,709.9999820638914,9.999999747378752,0.0,R,False,0.0,0.0
23,0,719.9999818112701,0.0,0.0,0.0,2.5084803,14,0.0,0,0.0,719.9999818112701,9.999999747378752,0.0,R,False,0.0,0.0
23,0,729.9999815586489,0.0,0.0,0.0,2.508423,14,0.0,0,0.0,729.9999815586489,9.999999747378752,0.0,R,False,0.0,0.0
23,0,739.9999813060276,0.0,0.0,0.0,2.5083275,14,0.0,0,0.0,739.9999813060276,9.999999747378752,0.0,R,False,0.0,0.0
23,0,749.9999810534064,0.0,0.0,0.0,2.5085187,14,0.0,0,0.0,749.9999810534064,9.999999747378752,0.0,R,False,0.0,0.0
23,0,759.9999808007851,0.0,0.0,0.0,2.5081747,14,0.0,0,0.0,759.9999808007851,9.999999747378752,0.0,R,False,0.0,0.0
23,0,769.9999805481639,0.0,0.0,0.0,2.5082512,14,0.0,0,0.0,769.9999805481639,9.999999747378752,0.0,R,False,0.0,0.0
23,0,779.9999802955426,0.0,0.0,0.0,2.5082512,14,0.0,0,0.0,779.9999802955426,9.999999747378752,0.0,R,False,0.0,0.0
23,0,789.9999800429214,0.0,0.0,0.0,2.5082703,14,0.0,0,0.0,789.9999800429214,9.999999747378752,0.0,R,False,0.0,0.0
23,0,799.9999797903001,0.0,0.0,0.0,2.5083275,14,0.0,0,0.0,799.9999797903001,9.999999747378752,0.0,R,False,0.0,0.0
23,0,809.9999795376789,0.0,0.0,0.0,2.5082319,14,0.0,0,0.0,809.9999795376789,9.999999747378752,0.0,R,False,0.0,0.0
23,0,819.9999792850576,0.0,0.0,0.0,2.5083466,14,0.0,0,0.0,819.9999792850576,9.999999747378752,0.0,R,False,0.0,0.0
23,0,829.9999790324364,0.0,0.0,0.0,2.5083084,14,0.0,0,0.0,829.9999790324364,9.999999747378752,0.0,R,False,0.0,0.0
23,0,839.9999787798151,0.0,0.0,0.0,2.5083466,14,0.0,0,0.0,839.9999787798151,9.999999747378752,0.0,R,False,0.0,0.0
23,0,849.9999785271939,0.0,0.0,0.0,2.508423,14,0.0,0,0.0,849.9999785271939,9.999999747378752,0.0,R,False,0.0,0.0
23,0,859.9999782745726,0.0,0.0,0.0,2.5085568,14,0.0,0,0.0,859.9999782745726,9.999999747378752,0.0,R,False,0.0,0.0
23,0,869.9999780219514,0.0,0.0,0.0,2.5085187,14,0.0,0,0.0,869.9999780219514,9.999999747378752,0.0,R,False,0.0,0.0
23,0,879.9999777693301,0.0,0.0,0.0,2.508576,14,0.0,0,0.0,879.9999777693301,9.999999747378752,0.0,R,False,0.0,0.0
23,0,889.9999775167089,0.0,0.0,0.0,2.508576,14,0.0,0,0.0,889.9999775167089,9.999999747378752,0.0,R,False,0.0,0.0
23,0,899.9999772640876,0.0,0.0,0.0,2.5088053,14,0.0,0,0.0,899.9999772640876,9.999999747378752,0.0,R,False,0.0,0.0
23,0,909.9999770114664,0.0,0.0,0.0,2.5087862,14,0.0,0,0.0,909.9999770114664,9.999999747378752,0.0,R,False,0.0,0.0
23,0,919.9999767588452,0.0,0.0,0.0,2.5088243,14,0.0,0,0.0,919.9999767588452,9.999999747378752,0.0,R,False,0.0,0.0
23,0,929.9999765062239,0.0,0.0,0.0,2.5088434,14,0.0,0,0.0,929.9999765062239,9.999999747378752,0.0,R,False,0.0,0.0
23,0,939.9999762536027,0.0,0.0,0.0,2.508767,14,0.0,0,0.0,939.9999762536027,9.999999747378752,0.0,R,False,0.0,0.0
23,0,949.9999760009814,0.0,0.0,0.0,2.5088243,14,0.0,0,0.0,949.9999760009814,9.999999747378752,0.0,R,False,0.0,0.0
23,0,959.9999757483602,0.0,0.0,0.0,2.5087862,14,0.0,0,0.0,959.9999757483602,9.999999747378752,0.0,R,False,0.0,0.0
23,0,969.9999754957389,0.0,0.0,0.0,2.50892,14,0.0,0,0.0,969.9999754957389,9.999999747378752,0.0,R,False,0.0,0.0
23,0,979.9999752431177,0.0,0.0,0.0,2.5089006,14,0.0,0,0.0,979.9999752431177,9.999999747378752,0.0,R,False,0.0,0.0
23,0,989.9999749904964,0.0,0.0,0.0,2.5087862,14,0.0,0,0.0,989.9999749904964,9.999999747378752,0.0,R,False,0.0,0.0
23,0,999.9999747378752,0.0,0.0,0.0,2.5086715,14,0.0,0,0.0,999.9999747378752,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1009.9999744852539,0.0,0.0,0.0,2.5088816,14,0.0,0,0.0,1009.9999744852539,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1019.9999742326327,0.0,0.0,0.0,2.5088053,14,0.0,0,0.0,1019.9999742326327,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1029.9999739800114,0.0,0.0,0.0,2.5087478,14,0.0,0,0.0,1029.9999739800114,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1039.9999737273902,0.0,0.0,0.0,2.5087097,14,0.0,0,0.0,1039.9999737273902,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1049.999973474769,0.0,0.0,0.0,2.5086715,14,0.0,0,0.0,1049.999973474769,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1059.9999732221477,0.0,0.0,0.0,2.5087287,14,0.0,0,0.0,1059.9999732221477,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1069.9999729695264,0.0,0.0,0.0,2.508595,14,0.0,0,0.0,1069.9999729695264,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1079.9999727169052,0.0,0.0,0.0,2.5086524,14,0.0,0,0.0,1079.9999727169052,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1089.999972464284,0.0,0.0,0.0,2.5086524,14,0.0,0,0.0,1089.999972464284,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1099.9999722116627,0.0,0.0,0.0,2.5085187,14,0.0,0,0.0,1099.9999722116627,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1109.9999719590414,0.0,0.0,0.0,2.5085568,14,0.0,0,0.0,1109.9999719590414,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1119.9999717064202,0.0,0.0,0.0,2.5085378,14,0.0,0,0.0,1119.9999717064202,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1129.999971453799,0.0,0.0,0.0,2.508385,14,0.0,0,0.0,1129.999971453799,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1139.9999712011777,0.0,0.0,0.0,2.5085378,14,0.0,0,0.0,1139.9999712011777,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1149.9999709485564,0.0,0.0,0.0,2.508404,14,0.0,0,0.0,1149.9999709485564,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1159.9999706959352,0.0,0.0,0.0,2.508423,14,0.0,0,0.0,1159.9999706959352,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1169.999970443314,0.0,0.0,0.0,2.5083084,14,0.0,0,0.0,1169.999970443314,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1179.9999701906927,0.0,0.0,0.0,2.5084612,14,0.0,0,0.0,1179.9999701906927,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1189.9999699380714,0.0,0.0,0.0,2.508423,14,0.0,0,0.0,1189.9999699380714,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1199.9999696854502,0.0,0.0,0.0,2.508404,14,0.0,0,0.0,1199.9999696854502,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1209.999969432829,0.0,0.0,0.0,2.5084612,14,0.0,0,0.0,1209.999969432829,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1219.9999691802077,0.0,0.0,0.0,2.508385,14,0.0,0,0.0,1219.9999691802077,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1229.9999689275865,0.0,0.0,0.0,2.5085378,14,0.0,0,0.0,1229.9999689275865,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1239.9999686749652,0.0,0.0,0.0,2.5083275,14,0.0,0,0.0,1239.9999686749652,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1249.999968422344,0.0,0.0,0.0,2.508385,14,0.0,0,0.0,1249.999968422344,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1259.9999681697227,0.0,0.0,0.0,2.5083084,14,0.0,0,0.0,1259.9999681697227,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1269.9999679171015,0.0,0.0,0.0,2.5083275,14,0.0,0,0.0,1269.9999679171015,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1279.9999676644802,0.0,0.0,0.0,2.508385,14,0.0,0,0.0,1279.9999676644802,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1289.999967411859,0.0,0.0,0.0,2.5082319,14,0.0,0,0.0,1289.999967411859,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1299.9999671592377,0.0,0.0,0.0,2.5082128,14,0.0,0,0.0,1299.9999671592377,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1309.9999669066165,0.0,0.0,0.0,2.5081747,14,0.0,0,0.0,1309.9999669066165,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1319.9999666539952,0.0,0.0,0.0,2.5081365,14,0.0,0,0.0,1319.9999666539952,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1329.999966401374,0.0,0.0,0.0,2.5081556,14,0.0,0,0.0,1329.999966401374,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1339.9999661487527,0.0,0.0,0.0,2.5082128,14,0.0,0,0.0,1339.9999661487527,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1349.9999658961315,0.0,0.0,0.0,2.5081747,14,0.0,0,0.0,1349.9999658961315,9.999999747378752,0.0,R,False,0.0,0.0
23,0,1359.9999656435102,0.0,0.0,0.0,2.5081937,14,0.0,0,0.0,1359.9999656435102,9.999999747378752,0.0,R,False,0.0,0.0
